strategy_id,type,category,config,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_trade,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency,weighted_score
61,SINGLE_LEG,Deep ITM,WP/T85/SK/P3,482.58849349043993,1.1655065158999953,0.3832793296711401,1.694706552598496,0.6278409090909091,0.5437405318848675,-0.3358624790263804,3.157861227758471,352,44.0,-1.0,8,0.44634830056274466,0.7609087706162139,0.39142817076240344,3.4078693152715616,0.8066363281519449,2.4420814623253126,0.5594782455246612,2.4732236246345742,1.0,0.6377652598222383
15,DEBIT,DS Wide,WP/T85/SK/P3/W5%/XB/EH,6096220637624657.0,93.00102399829146,0.6723035887419656,2.6370608526177968,0.7216890595009597,1.5119826161494931,-0.7577680588425441,2.140621307275352,521,65.125,-1.0,8,56.36106947718488,10.310191499918052,52.82295694445337,133.3197475800252,94.69136917216224,53.111620836202775,637.415712963503,426.6573780591978,1.0,0.6372329302863122
16,DEBIT,DS Wide,WP/T85/SH/P3/W5%/XB/EH,6096220637624657.0,93.00102399829146,0.6723035887419656,2.6370608526177968,0.7216890595009597,1.5119826161494931,-0.7577680588425441,2.140621307275352,521,65.125,-1.0,8,56.36106947718488,10.310191499918052,52.82295694445337,133.3197475800252,94.69136917216224,53.111620836202775,637.415712963503,426.6573780591978,1.0,0.6372329302863122
19,DEBIT,DS Wide,WP/T90/SK/P3/W5%/XN/EH,25361277171152.01,46.37196394396472,0.6904303521244071,2.521611224108297,0.6787234042553192,1.5827027151654347,-0.732420419270439,2.1657385740910033,470,58.75,-1.0,8,17.400160965846858,1.2498283113727648,10.191704965331668,288.14757069256035,89.36232640033585,16.19741491290492,230.07251103782886,572.1116887120609,1.0,0.6201422689577147
20,DEBIT,DS Wide,WP/T90/SK/P3/W5%/XB/EH,8870438376381.553,40.54254848349334,0.6723035887419658,2.3429944515176313,0.6828752642706131,1.5161838151456426,-0.7400057688533234,2.1403423582608614,473,59.125,-1.0,8,14.485214651931077,1.1525765707666387,8.481968753038771,222.01858266707842,68.58400870789275,24.847252928976072,176.95368139273398,426.65743607555186,1.0,0.6084965652813465
63,SINGLE_LEG,Deep ITM,WP/T90/SK/P3,263.0914748672663,1.0077946734736796,0.44683976640886225,1.5364038382522178,0.6304985337243402,0.5257626438424845,-0.3447559879107437,2.7423252094103114,341,42.625,-1.0,8,0.3372540821793055,0.25985866485183706,0.391428170762403,3.43308602617776,1.034821592179565,2.0449582928330607,0.48337328631225884,1.9869409869363017,1.0,0.601927431802596
60,CREDIT,CS NoIV,WP/T85/SK/P3/O2%/W3%/XS,496234.9017630152,4.151824056162352,0.6596292379792923,2.640098068668947,0.7750716332378224,0.45240572764166453,-0.5697952092180422,4.865111160074695,698,87.25,-1.0,7,7.278963436357662,1.001712040632857,2.5116198281623707,4.345637433493403,-0.09764919608122158,20.460394148336132,9.210266344122372,6.435473589600769,0.875,0.5915913123381388
55,CREDIT,CS Wide,CW/T85/SK/P3/O5%/W3%/XS,172.75853289919465,0.9054311800125217,0.6373714052826422,1.9091708810521326,0.8658318425760286,0.21642323226948007,-0.5925657219579635,2.011036963025671,559,69.875,-1.0,7,1.7465978350862543,0.07720957642303339,-0.4536404124598533,2.2949423870057943,2.754683804428163,1.3354684273041788,2.1699135096501014,0.14891326534688942,0.875,0.5272972959422269
50,CREDIT,CS Tight,CR/T85/SH/P3/O3%/W3%/XS,1674.5824633062473,1.5294187047890637,0.7168362092756404,1.719499906909793,0.7739938080495357,0.35787302591442816,-0.5910247243491933,1.8624497729676452,646,80.75,-1.0,7,8.8120289785807,0.3768222286731786,-0.5970363480044187,4.957912807853231,1.7362657821685845,2.37478314771776,0.7861672337328847,2.1321519928354538,0.875,0.48329747626302333
48,CREDIT,CS Tight,CW/T85/SK/P3/O3%/W3%/XS,282.18310958537825,1.0253888662594544,0.8534032507842444,1.368970799007521,0.764026402640264,0.35896253533521055,-0.6292491645203439,1.4692200439719225,606,75.75,-1.0,7,8.886216961497096,0.36071482953216294,-0.7753906709052054,4.441738988253808,1.4595549052790293,1.180019341974441,0.5172132743076405,1.1170986297556378,0.875,0.40527968583527396
58,CREDIT,CS PosCount,CW/T85/SK/P4/O3%/W3%/XS,1336.6397592535118,1.459191766548682,0.9413162401028822,1.4455196299726603,0.7638190954773869,0.3575897098307482,-0.5950688165241029,1.3911555013654224,796,99.5,-1.0,7,18.20933335562832,0.7326591760394585,-0.9015900903004347,7.996942782469349,3.107233674152001,1.7246451866072907,1.3795624330494611,0.7046038703061581,0.875,0.3845877638549171
47,CREDIT,CS Tight,CW/T85/SK/P3/O2%/W3%/XS,153.27721336367912,0.8773174768504712,0.8757361302846163,1.2067869293423092,0.7006172839506173,0.43979775340648386,-0.633113216378442,1.3192518693346933,648,81.0,-1.0,6,5.859136383542866,1.060838806198364,-0.7229889708251787,5.53139649058972,-0.5323801281335381,2.8087307461512654,1.407235071202324,0.4069980066621064,0.75,0.332274244294778
49,CREDIT,CS Tight,CR/T85/SK/P3/O2%/W3%/XS,105.53963135561543,0.7924163579413996,0.8599183673764297,1.091574402830664,0.6992125984251969,0.44889132847206376,-0.6552407198141552,1.3180241004286657,635,79.375,-1.0,6,6.569536403927297,1.0608388061983614,-0.670824543072843,2.1308287159964,-0.60590966001387,4.430554977706483,1.0829909942687284,0.48656441299158204,0.75,0.32608451071221345
